,Content Type,Track Identifier,Title,Sort Name,Artist,Sort Artist,Composer,Is Part of Compilation,Album,Sort Album,Album Artist,Genre,Grouping,Comments,Track Year,Track Number On Album,Track Count On Album,Disc Number Of Album,Disc Count Of Album,Beats Per Minute,Track Duration,Track Play Count,Date Added To Library,Date Added To iCloud Music Library,Last Modified Date,Last Played Date,Rating,Album Rating,Skip Count,Date of Last Skip,Is Purchased,Audio File Extension,Remember Playback Position,Album Like Rating,Track Like Rating,Album Rating Method,Is Checked,Copyright,Work Name,Movement Name,Movement Number,Movement Count,Release Date,Display Work Name,Purchased Track Identifier,Apple Music Track Identifier,Tag Matched Track Identifier,Playlist Only Track,Purchase Date,Sort Album Artist,Audio Matched Track Identifier,Sort Composer
1926,Song,182892566,Cold Cold Heart,Cold Cold Heart,Norah Jones,Norah Jones,Hank Williams,FALSE,Come Away With Me,Come Away With Me,Norah Jones,Singer/Songwriter,,,2002,3,14,1,1,,218853,21,2017-09-02T03:58:28Z,2017-09-02T03:58:28Z,2017-09-02T03:58:28Z,2021-07-01T02:44:45Z,,,4,2019-03-10T14:06:25Z,FALSE,m4a,,,,,FALSE,"A Blue Note Records Release; ℗ 2012 Capitol Records, LLC",,,,,2002-02-26T04:00:00Z,,1471082270,1471082270,14841744,,,,,
1927,Song,182892570,Rehab,Rehab,Amy Winehouse,Amy Winehouse,Amy Winehouse,TRUE,Frank & Back to Black,Frank & Back to Black,Amy Winehouse,R&B/Soul,,,2008,1,11,3,4,0,214747,20,2017-09-02T04:00:58Z,2017-09-02T04:00:58Z,2017-09-02T04:00:58Z,2021-10-23T00:36:49Z,0,0,8,2021-10-23T17:10:40Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2015 Island Records, a division of Universal Music Operations Limited",,,0,0,2006-10-23T05:00:00Z,0,1440856220,1440856220,296540021,,,,,
1928,Song,182892574,The Scientist,Scientist,Coldplay,Coldplay,"Will Champion, Jonny Buckland, Guy Berryman, Chris Martin & Jon Buckland",FALSE,The Scientist - Single,Scientist - Single,Coldplay,Rock,,,2002,1,3,1,1,0,311427,19,2017-09-02T04:01:07Z,2017-09-02T04:01:07Z,2017-09-02T04:01:07Z,2021-09-28T18:58:15Z,0,0,4,2021-10-09T22:35:38Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2002 Parlophone Records Ltd, a Warner Music Group Company",,,0,0,2002-08-26T00:00:00Z,0,695500502,695500502,695500502,,,,,
1929,Song,182892578,Suzanne,Suzanne,"Nick Cave, Perla Batalla & Julie Christensen","Nick Cave, Perla Batalla & Julie Christensen",Leonard Cohen,FALSE,Leonard Cohen: I'm Your Man (Motion Picture Soundtrack),Leonard Cohen: I'm Your Man (Motion Picture Soundtrack),Various Artists,Soundtrack,,,2006,13,16,1,1,0,282227,7,2017-09-02T04:02:46Z,2017-09-02T04:02:46Z,2017-09-02T04:02:46Z,2019-08-12T18:36:43Z,0,0,7,2019-03-16T22:57:59Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2006 THE OFFICE Performing Arts + Film Inc., Hal Willner, and Pomegranate Arts",,,0,0,2006-07-25T05:00:00Z,0,173303318,173303318,,,,,,
1930,Song,182892582,Life on Mars?,Life on Mars?,Trey Songz,Trey Songz,David Bowie,FALSE,"Vinyl (Music from the HBO® Original Series), Vol. 1.6 - EP","Vinyl (Music from the HBO® Original Series), Vol. 1.6 - EP",Various Artists,Soundtrack,,,2016,5,5,1,1,0,236107,21,2017-09-02T04:06:20Z,2017-09-02T04:06:20Z,2017-09-02T04:06:20Z,2019-09-09T03:22:19Z,0,0,3,2018-07-25T01:47:55Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,℗ 2016 This Compilation Atlantic Recording Corporation & Warner Records Inc.,,,0,0,2016-03-18T05:00:00Z,0,1092799829,1092799829,,,,,,
1931,Song,182892586,"Carnival of the Animals, R.125: VII. Aquarium","Carnival of the Animals, R.125: VII. Aquarium",Barry Wordsworth & London Symphony Orchestra,Barry Wordsworth & London Symphony Orchestra,Camille Saint-Saëns,TRUE,Saint-Saëns: Carnival of the Animals – Bizet: Jeux d'enfants – Ravel: Mother Goose,Saint-Saëns: Carnival of the Animals – Bizet: Jeux d'enfants – Ravel: Mother Goose,London Symphony Orchestra & Barry Wordsworth,Classical,"Carnival of the Animals, R.125",,2005,7,26,1,1,,122667,69,2017-09-02T18:13:02Z,2017-09-02T18:13:02Z,2017-09-02T18:13:02Z,2021-07-15T16:13:56Z,,,1,2017-09-03T03:36:58Z,FALSE,m4a,,,,,FALSE,℗ 2005 London Symphony Orchestra Ltd,,,,,2005-01-01T04:00:00Z,,1387017597,1387017597,50864092,,,,,
1932,Song,182892590,"Carnival of the Animals, R.125: XIII. The Swan","Carnival of the Animals, R.125: XIII. The Swan",Barry Wordsworth & London Symphony Orchestra,Barry Wordsworth & London Symphony Orchestra,Camille Saint-Saëns,TRUE,Saint-Saëns: Carnival of the Animals – Bizet: Jeux d'enfants – Ravel: Mother Goose,Saint-Saëns: Carnival of the Animals – Bizet: Jeux d'enfants – Ravel: Mother Goose,London Symphony Orchestra & Barry Wordsworth,Classical,"Carnival of the Animals, R.125",,2005,13,26,1,1,,178360,48,2017-09-02T18:13:22Z,2017-09-02T18:13:22Z,2017-09-02T18:13:22Z,2021-07-31T02:59:57Z,,,4,2021-09-30T00:28:12Z,FALSE,m4a,,,,,FALSE,℗ 2005 London Symphony Orchestra Ltd,,,,,1991-01-01T04:00:00Z,,1387017603,1387017603,50864200,,,,,
1933,Song,182892594,Let Her Go,Let Her Go,Passenger,Passenger,,FALSE,All the Little Lights (Deluxe Version),All the Little Lights (Deluxe Version),Passenger,Pop,,,2012,2,20,1,1,,252733,10,2017-09-14T18:19:43Z,2017-09-14T18:19:43Z,2017-09-14T18:19:43Z,2018-06-15T20:03:42Z,,,2,2017-11-18T14:04:44Z,FALSE,m4a,,,,,FALSE,℗ 2013 Black Crow Records,,,,,2012-02-24T04:00:00Z,,1244164464,1244164464,,,,,,
1934,Song,182892598,Blood,Blood,The Middle East,Middle East,Jordan Ireland & Rohin Jones,FALSE,Recordings of The Middle East - EP,Recordings of The Middle East - EP,The Middle East,Pop,,,2009,3,5,1,1,0,326920,103,2017-09-14T23:07:07Z,2017-09-14T23:07:07Z,2017-09-14T23:07:07Z,2021-06-21T21:30:09Z,0,0,5,2021-11-02T16:30:52Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,℗ 2009 The Middle East,,,0,0,2009-09-25T00:00:00Z,0,506026726,506026726,1442355976,,,Middle East,,
1935,Song,182892802,Most Girls,Most Girls,Hailee Steinfeld,Hailee Steinfeld,"Hailee Steinfeld, Tim Sommers, Jeremy Dussolliet, Asia Whiteacre, Ryan Tedder & Zach Skelton",FALSE,Most Girls - Single,Most Girls - Single,Hailee Steinfeld,Pop,,,2017,1,1,1,1,,204400,15,2017-09-15T01:55:15Z,2017-09-15T01:55:15Z,2017-09-15T01:55:15Z,2021-11-25T21:37:21Z,,,3,2019-04-03T13:07:28Z,FALSE,m4a,,,,,FALSE,"℗ 2017 Republic Records, a Division of UMG Recordings, Inc.",,,,,2017-04-28T05:00:00Z,,1229299853,1229299853,,,,,,
1936,Song,182892806,Lullaby (Live),Lullaby (Live),Tim Minchin & The Heritage Orchestra,Tim Minchin & The Heritage Orchestra,,FALSE,Tim Minchin and the Heritage Orchestra (Live),Tim Minchin and the Heritage Orchestra (Live),Tim Minchin & The Heritage Orchestra,Comedy,,,2011,8,14,1,1,,301375,9,2017-09-20T04:57:05Z,2017-09-20T04:57:05Z,2017-09-20T04:57:05Z,2021-06-08T00:42:02Z,,,2,2021-06-19T21:11:50Z,FALSE,m4a,,,,,FALSE,℗ 2011 Laughing Stock Productions,,,,,2011-03-31T05:00:00Z,,430617026,430617026,430617026,,,,,
1937,Song,182892810,True Lovers,True Lovers,Holy Holy,Holy Holy,Holy Holy,FALSE,Paint,Paint,Holy Holy,Alternative,,,2017,7,10,1,1,,259964,46,2017-09-21T13:51:55Z,2017-09-21T13:51:55Z,2017-09-21T13:51:55Z,2021-11-22T20:40:51Z,,,7,2022-02-06T14:52:24Z,FALSE,m4a,,,,,FALSE,℗ 2017 Holy Holy under exclusive license to the Wonderlick Recording Company/Sony Music Entertainment Australia Pty Ltd.,,,,,2017-02-24T04:00:00Z,,1195783216,1195783216,1195783216,,,,,
1938,Song,182892814,O Me O My,O Me O My,Son Little,Son Little,Aaron Livingston,FALSE,New Magic,New Magic,Son Little,Alternative,,,2017,3,11,1,1,,172863,39,2017-09-22T06:18:10Z,2017-09-22T06:18:10Z,2017-09-22T06:18:10Z,2021-07-03T17:02:52Z,,,1,2020-03-14T16:02:35Z,FALSE,m4a,,,,,FALSE,℗ 2017 Anti,,,,,2017-09-15T05:00:00Z,,1485069787,1485069787,1243605353,,,,,
1939,Song,182892818,Same Love (feat. Mary Lambert),Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,"B. Haggerty, M. Lambert & R. Lewis",TRUE,The Heist,Heist,Macklemore & Ryan Lewis,Hip-Hop,,,2012,5,15,1,1,0,318526,20,2017-09-25T00:40:05Z,2017-09-25T00:40:05Z,2017-09-25T00:40:05Z,2021-05-15T03:47:30Z,0,0,2,2021-01-13T19:02:30Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2012 Macklemore, LLC.",,,0,0,2012-07-18T00:00:00Z,0,560097552,560097552,560148923,,,,,
1940,Song,182892822,All You Need Is Love,All You Need Is Love,The Beatles,Beatles,John Lennon & Paul McCartney,FALSE,Magical Mystery Tour,Magical Mystery Tour,The Beatles,Rock,,,1967,11,11,1,1,,228381,17,2017-09-25T00:40:10Z,2017-09-25T00:40:10Z,2017-09-25T00:40:10Z,2021-05-31T22:43:33Z,,,8,2021-12-10T04:26:00Z,FALSE,m4a,,,,,FALSE,℗ 2009 The copyright in this audio & audiovisual compilation is owned            by EMI Records Ltd,,,,,1967-07-07T00:00:00Z,,401145510,401145510,401145510,,,,,
1941,Song,182892826,Respect,Respect,Aretha Franklin,Aretha Franklin,Otis Redding,FALSE,I Never Loved a Man the Way I Love You (Mono),I Never Loved a Man the Way I Love You (Mono),Aretha Franklin,R&B/Soul,,,1967,1,11,1,1,0,145800,19,2017-09-25T00:40:20Z,2017-09-25T00:40:20Z,2017-09-25T00:40:20Z,2021-09-28T00:46:48Z,0,0,4,2021-09-20T18:31:14Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 1967 Atlantic Records. Marketed by Rhino Entertainment Company, a Warner Music Group Company.",,,0,0,1967-03-10T00:00:00Z,0,878000348,878000348,878000348,,,,,
1942,Song,182892830,1-800-273-8255 (feat. Alessia Cara & Khalid),1-800-273-8255 (feat. Alessia Cara & Khalid),Logic,Logic,"Sir Robert Bryson Hall II, Arjun Ivatury, Alessia Caracciolo & Khalid Robinson",FALSE,Everybody,Everybody,Logic,Hip-Hop/Rap,,,2017,10,13,1,1,,250176,7,2017-09-25T00:40:31Z,2017-09-25T00:40:31Z,2017-09-25T00:40:31Z,2021-04-28T07:52:26Z,,,4,2019-02-17T23:39:00Z,FALSE,m4a,,,,,FALSE,"℗ 2017 Def Jam Recordings, a division of UMG Recordings, Inc.",,,,,2017-04-28T00:00:00Z,,1221023619,1221023619,,,,,,
1943,Song,182892834,Yesterday (feat. Hein Cooper),Yesterday (feat. Hein Cooper),360,360,"Hein Cooper, Kaelyn Behr, Matthew Colwell & Nic Martin",FALSE,Vintage Modern,Vintage Modern,360,Hip-Hop/Rap,,,2017,3,12,1,1,0,193773,24,2017-09-25T00:40:38Z,2017-09-25T00:40:38Z,2017-09-25T00:40:38Z,2021-08-09T16:54:44Z,0,0,4,2021-08-10T17:03:24Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"An EMI Music Australia production; ℗2017 Forthwrite Records Pty Ltd, under exclusive license to Universal Music Australia Pty Ltd",,,0,0,2017-10-27T05:00:00Z,0,1282368619,1282368619,1286665566,,,,,
1944,Song,182892838,Havana (feat. Young Thug),Havana (feat. Young Thug),Camila Cabello,Camila Cabello,"Camila Cabello, Jeffery Williams, Pharrell Williams, Adam Feeney, Brittany Hazzard, Ali Tamposi, Brian Lee, Andrew Watt, Louis Bell & Kaan Gunesberk",FALSE,Camila,Camila,Camila Cabello,Pop,,,2018,4,10,1,1,0,217309,20,2017-09-25T00:40:41Z,2017-09-25T00:40:41Z,2017-09-25T00:40:41Z,2021-09-05T20:56:19Z,0,0,6,2021-09-19T21:30:35Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2018 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",,,0,0,2017-08-03T00:00:00Z,0,1321217032,1321217032,1265990755,,,,,
1945,Song,182892842,Friends,Friends,Justin Bieber & BloodPop®,Justin Bieber & BloodPop®,"Justin Bieber, Michael Diamond, Justin Tranter & Julia Michaels",FALSE,Friends - Single,Friends - Single,Justin Bieber & BloodPop®,Pop,,,2017,1,1,1,1,,189429,20,2017-09-25T00:40:46Z,2017-09-25T00:40:46Z,2017-09-25T00:40:46Z,2021-06-18T04:43:05Z,,,5,2021-11-10T14:09:48Z,FALSE,m4a,,,,,FALSE,"℗ 2017 Republic Records, a division of UMG Recordings Inc. (GENPOP / RBMG / Schoolboy / Def Jam / Republic)",,,,,2017-08-17T05:00:00Z,,1271990076,1271990076,,,,,,
1946,Song,182892846,A Different Way (feat. Lauv),Different Way (feat. Lauv),DJ Snake,DJ Snake,"William Grigahcine, Ed Sheeran, Ilsey Juber, Steve Mac, Lindy Robbins & Johnny McDaid",FALSE,A Different Way (feat. Lauv) - Single,Different Way (feat. Lauv) - Single,DJ Snake,Dance,,,2017,1,1,1,1,,198286,15,2017-09-25T00:41:14Z,2017-09-25T00:41:14Z,2017-09-25T00:41:14Z,2020-03-16T15:09:01Z,,,6,2019-08-04T14:27:41Z,FALSE,m4a,,,,,FALSE,"A Geffen Records Release; ℗2017 DJ Snake Music, under exclusive license to UMG Recordings Inc",,,,,2017-09-21T05:00:00Z,,1279487570,1279487570,,,,,,
1947,Song,182892850,Glorious (feat. Skylar Grey),Glorious (feat. Skylar Grey),Macklemore,Macklemore,"Ben Haggerty, Holly Hafermann, Joshua Karp, Tyler Andrews & Tyler Dopps",FALSE,GEMINI,GEMINI,Macklemore,Hip-Hop/Rap,,,2017,2,16,1,1,0,220454,23,2017-09-25T00:41:45Z,2017-09-25T00:41:45Z,2017-09-25T00:41:45Z,2021-07-06T22:10:14Z,0,0,3,2019-08-22T14:30:00Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2017, Bendo LLC",,,0,0,2017-06-15T05:00:00Z,0,1272353153,1272353153,1271564629,,,,,
1948,Song,182892854,The Nosebleed Section,Nosebleed Section,Hilltop Hoods,Hilltop Hoods,"Matthew Lambert, Daniel Smith & Barry Francis",FALSE,The Calling (Deluxe Version),Calling (Deluxe Version),Hilltop Hoods,Hip Hop/Rap,,,2003,9,18,1,1,0,219640,72,2017-09-27T19:21:16Z,2017-09-27T19:21:16Z,2017-09-27T19:21:16Z,2021-09-28T19:45:36Z,0,0,4,2018-11-16T22:44:33Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2003 Hilltop Hoods Pty Ltd, Distributed by UMA Pty Ltd",,,0,0,2003-09-22T05:00:00Z,0,1388422384,1388422384,344440997,,,,,
1949,Song,182893058,In the Morning (feat. Drake),In the Morning (feat. Drake),J. Cole,J. Cole,Jermaine Cole & Aubrey Graham,FALSE,Cole World: The Sideline Story,Cole World: The Sideline Story,J. Cole,Hip-Hop/Rap,,,2011,9,18,1,1,,234387,24,2017-10-01T23:11:57Z,2017-10-01T23:11:57Z,2017-10-01T23:11:57Z,2021-05-18T07:06:45Z,,,4,2021-10-05T18:14:07Z,FALSE,m4a,,,,,FALSE,"℗ 2011 Roc Nation, LLC.",,,,,2011-09-27T05:00:00Z,,1438892859,1438892859,464427503,,,,,
1950,Song,182893062,Childs Play,Childs Play,Drake,Drake,"Aubrey Drake Graham, N. Shebib, L. T. Wayne, M. Morales, D. Robinson & D. Wimbley",FALSE,Views,Views,Drake,Hip-Hop/Rap,,,2016,14,20,1,1,,241400,26,2017-10-01T23:13:14Z,2017-10-01T23:13:14Z,2017-10-01T23:13:14Z,2021-11-23T23:38:47Z,,,1,2018-06-21T18:44:42Z,FALSE,m4a,,,,,FALSE,℗ 2016 Young Money Entertainment/Cash Money Records,,,,,2016-04-29T00:00:00Z,,1108742790,1108742790,,,,,,
1951,Song,182893066,Thinking About You,Thinking About You,Frank Ocean,Frank Ocean,DJ Battle,FALSE,"In Bed with DJ Battle, Vol. 3","In Bed with DJ Battle, Vol. 3",DJ Battle,R&B/Soul,,,2014,31,31,1,1,,199903,36,2017-10-01T23:13:26Z,2017-10-01T23:13:26Z,2017-10-01T23:13:26Z,2021-09-11T20:11:51Z,,,2,2021-10-26T17:54:49Z,FALSE,m4a,,,,,FALSE,℗ 2014 Help Is Comin,,,,,2014-02-14T04:00:00Z,,898229019,898229019,,,,,,
1952,Song,182893070,Tumblr Girls (feat. Christoph Andersson),Tumblr Girls (feat. Christoph Andersson),G-Eazy,G-Eazy,Gerald Gillum & Christoph Andersson,FALSE,These Things Happen,These Things Happen,G-Eazy,Hip-Hop/Rap,,,2014,15,16,1,1,0,255680,10,2017-10-01T23:13:42Z,2017-10-01T23:13:42Z,2017-10-01T23:13:42Z,2019-08-16T17:29:43Z,0,0,6,2021-03-21T14:36:04Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2014 RCA Records, a division of Sony Music Entertainment",,,0,0,2014-06-23T00:00:00Z,0,868738657,868738657,868739348,,,,,
1953,Song,182893074,679 (feat. Monty),679 (feat. Monty),Fetty Wap,Fetty Wap,Peoples,FALSE,Fetty Wap (Deluxe Edition),Fetty Wap (Deluxe Edition),Fetty Wap,Hip-Hop/Rap,,,2015,3,20,1,1,,186987,25,2017-10-01T23:17:40Z,2017-10-01T23:17:40Z,2017-10-01T23:17:40Z,2022-01-14T19:31:00Z,,,10,2019-10-06T15:45:01Z,FALSE,m4a,,,,,FALSE,"℗ 2015 300 Entertainment/RGF Productions under exclusive license to Warner Music International for Sweden, Norway, Denmark, Finland, Australia, New Zealand, Germany, Austria, Switzerland, the United Kingdom and Ireland, and under exclusive license to Because Music SARL for France Spain, Italy, Benelux and Portugal, except track 1 2015 300 Entertainment/RGF Productions, under exclusive license to Warner Music International for the world excluding the United States, Canada and France and under exclusive license to Because Music SARL for France.",,,,,2015-06-29T00:00:00Z,,1039553736,1039553736,,,,,,
1954,Song,182893078,Chivalry Is Dead,Chivalry Is Dead,Trevor Wesley,Trevor Wesley,,FALSE,Chivalry Is Dead,Chivalry Is Dead,Trevor Wesley,Pop,,,2016,5,16,1,1,0,208162,18,2017-10-01T23:17:46Z,2017-10-01T23:17:46Z,2017-10-01T23:17:46Z,2021-03-02T03:19:51Z,0,0,5,2021-07-14T21:23:42Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,℗ 2016 Piano Boy Productions / EMPIRE,,,0,0,2015-10-25T00:00:00Z,0,1169098314,1169098314,1169098314,,,,,
1955,Song,182893082,Pisces,Pisces,RIZ LA VIE,RIZ LA VIE,Ranie Hamade,FALSE,Found. - EP,Found. - EP,RIZ LA VIE,Hip-Hop/Rap,,,2017,5,5,1,1,,255929,46,2017-10-01T23:18:02Z,2017-10-01T23:18:02Z,2017-10-01T23:18:02Z,2021-11-23T23:51:59Z,,,4,2021-10-06T01:22:12Z,FALSE,m4a,,,,,FALSE,℗ 2017 Riz La Vie,,,,,2017-01-17T04:00:00Z,,1458858816,1458858816,1196825590,,,,,
1956,Song,182893086,Leftovers,Leftovers,Dennis Lloyd,Dennis Lloyd,Dennis Lloyd,FALSE,Leftovers - Single,Leftovers - Single,Dennis Lloyd,Easy Listening,,,2017,1,1,1,1,,192628,24,2017-10-01T23:18:24Z,2017-10-01T23:18:24Z,2017-10-01T23:18:24Z,2021-05-02T00:49:30Z,,,5,2018-11-21T14:06:55Z,FALSE,m4a,,,,,FALSE,℗ 2017 Dennis Lloyd,,,,,2017-01-15T04:00:00Z,,1194460888,1194460888,1194460888,,,,,
1957,Song,182893090,Back To Sleep,Back To Sleep,Chris Brown,Chris Brown,N/A,FALSE,Back To Sleep - Single,Back To Sleep - Single,Chris Brown,R&B/Soul,,,2015,1,1,1,1,0,201647,24,2017-10-01T23:18:35Z,2017-10-01T23:18:35Z,2017-10-01T23:18:35Z,2021-06-24T00:13:36Z,0,0,8,2021-07-07T16:22:17Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2015 RCA Records, a division of Sony Music Entertainment",,,0,0,2015-11-05T00:00:00Z,0,1057316797,1057316797,1057316797,,,,,
1958,Song,182893094,My Life (feat. Ceekay Jones),My Life (feat. Ceekay Jones),Bliss n Eso,Bliss n Eso,,FALSE,Circus In the Sky,Circus In the Sky,Bliss n Eso,Hip-Hop/Rap,,,2013,11,17,1,1,,217533,0,2017-10-01T23:18:47Z,2017-10-01T23:18:47Z,2017-10-01T23:18:47Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2013 Illusive Sounds,,,,,2013-06-28T00:00:00Z,,648205964,648205964,,,,,,
1959,Song,182893098,Just a Man,Just a Man,SoMo,SoMo,"Joseph Somers-Morales, James Schetter, Nikolas Marzouca, Jason Farmer & Donald Cody Tarpley Jr.",FALSE,The Answers (Bonus Track Version),Answers (Bonus Track Version),SoMo,R&B/Soul,,,2017,11,13,1,1,0,249445,9,2017-10-01T23:19:33Z,2017-10-01T23:19:33Z,2017-10-01T23:19:33Z,2019-05-27T21:27:23Z,0,0,6,2022-02-06T14:52:19Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,"℗ 2017 Republic Records, a division of UMG Recordings, Inc.",,,0,0,2017-03-17T05:00:00Z,0,1201422461,1201422461,1201422461,,,,,
1960,Song,182893102,Alphabet Soup,Alphabet Soup,Masta Ace,Masta Ace,,FALSE,Disposable Arts,Disposable Arts,Masta Ace,Hip-Hop/Rap,,,2001,17,24,1,1,,164200,0,2017-10-03T14:49:26Z,2017-10-03T14:49:26Z,2017-10-03T14:49:26Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2004 M3,,,,,2001-10-18T05:00:00Z,,173412999,173412999,,,,,,
1961,Song,182893106,Alphabet Aerobics (The Cut Chemist 2 1/2 Minute Workout),Alphabet Aerobics (The Cut Chemist 2 1/2 Minute Workout),Blackalicious,Blackalicious,,FALSE,A2G EP,A2G EP,Blackalicious,Hip-Hop/Rap,,,1999,7,7,1,1,0,133800,33,2017-10-03T14:50:49Z,2017-10-03T14:50:49Z,2017-10-03T14:50:49Z,2021-09-18T22:19:56Z,0,0,2,2021-04-01T15:28:45Z,FALSE,m4a,0,UNDEFINED,UNDEFINED,Calculated,FALSE,℗ 1999 Quannum Projects,,,0,0,1999-04-26T00:00:00Z,0,36631700,36631700,36631700,,,,,
1962,Song,182893110,Gnossiennes No. 1 - Lent,Gnossiennes No. 1 - Lent,Lang Lang,Lang Lang,Erik Satie,FALSE,The Painted Veil (Original Motion Picture Soundtrack),Painted Veil (Original Motion Picture Soundtrack),Alexandre Desplat,Soundtrack,,,2006,2,19,1,1,,202080,31,2017-10-03T15:06:44Z,2017-10-03T15:06:29Z,2017-10-03T15:06:29Z,2021-10-21T17:00:26Z,,,2,2021-10-05T18:17:43Z,FALSE,m4a,,,,,FALSE,"℗ 2006 Deutsche Grammophon GmbH, Berlin",,,,,2006-01-01T04:00:00Z,,1444182183,1444182183,614716356,0,,,,
1963,Song,182893314,"10 Preludes, Op. 23: No. 5. in G Minor ""Alla marcia""","10 Preludes, Op. 23: No. 5. in G Minor ""Alla marcia""",Lang Lang,Lang Lang,Sergei Rachmaninoff,FALSE,Rachmaninov: Piano Concerto No. 2; Paganini Rhapsody,Rachmaninov: Piano Concerto No. 2; Paganini Rhapsody,"Lang Lang, Valery Gergiev & Mariinsky Orchestra",Classical,,,2005,30,30,1,1,,265773,34,2017-10-03T15:06:44Z,2017-10-03T15:06:34Z,2017-10-03T15:06:34Z,2021-11-18T01:44:16Z,,,2,2017-10-25T15:23:24Z,FALSE,m4a,,,,,FALSE,"℗ 2015 Deutsche Grammophon GmbH, Berlin",,,,,2005-03-14T04:00:00Z,,1467954076,1467954076,614716355,0,,,,
1964,Song,182893318,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244 (Arr. Vladimir Horowitz)","Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244 (Arr. Vladimir Horowitz)",Lang Lang,Lang Lang,Franz Liszt,FALSE,Memory,Memory,Lang Lang,Classical,,,2005,1,2,2,2,,543173,15,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2021-06-30T22:55:53Z,,,6,2021-10-29T00:27:25Z,FALSE,m4a,,,,,FALSE,"℗ 2006 Deutsche Grammophon GmbH, Berlin",,,,,2005-11-28T04:00:00Z,,1452233576,1452233576,1452233576,,,,,
1965,Song,182893322,"12 Etudes, Op. 10: No. 3 in E ""Tristesse""","12 Etudes, Op. 10: No. 3 in E ""Tristesse""",Lang Lang,Lang Lang,Frédéric Chopin,FALSE,Chopin: The Piano Concertos,Chopin: The Piano Concertos,"Lang Lang, Vienna Philharmonic & Zubin Mehta",Classical,,,2008,7,7,1,1,,287880,24,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2021-11-27T16:07:38Z,,,7,2021-10-29T00:46:29Z,FALSE,m4a,,,,,FALSE,"This Compilation ℗ 2008 Deutsche Grammophon GmbH, Berlin",,,,,2008-09-09T05:00:00Z,,1452569650,1452569650,614716354,,,,,
1966,Song,182893326,"Liebestraum in A-Flat Major, S. 541 No. 3 (Live at Carnegie Hall, New York City - 2003)","Liebestraum in A-Flat Major, S. 541 No. 3 (Live at Carnegie Hall, New York City - 2003)",Lang Lang,Lang Lang,Franz Liszt,FALSE,Lang Lang Live at Carnegie Hall,Lang Lang Live at Carnegie Hall,Lang Lang,Classical,,,2004,22,22,1,1,,345148,29,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2021-11-02T16:47:28Z,,,3,2021-10-26T17:54:33Z,FALSE,m4a,,,,,FALSE,"℗ 2004 Deutsche Grammophon GmbH, Berlin",,,,,2004-03-02T04:00:00Z,,1452278638,1452278638,1167248948,,,,,
1967,Song,182893330,"Fantasy in C Major, D. 760 ""Wanderer"": I. Allegro con fuoco ma non troppo (Live at Carnegie Hall, New York City - 2003)","Fantasy in C Major, D. 760 ""Wanderer"": I. Allegro con fuoco ma non troppo (Live at Carnegie Hall, New York City - 2003)",Lang Lang,Lang Lang,Franz Schubert,FALSE,Lang Lang Live at Carnegie Hall,Lang Lang Live at Carnegie Hall,Lang Lang,Classical,"Fantasy in C Major, D. 760 ""Wanderer""",,2004,6,22,1,1,,371735,22,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2017-10-03T15:06:44Z,2021-10-05T21:01:17Z,,,2,2018-02-14T00:38:27Z,FALSE,m4a,,,,,FALSE,"℗ 2004 Deutsche Grammophon GmbH, Berlin",,,,,2004-03-02T04:00:00Z,,1452279459,1452279459,1167248576,,,,,
